,carat,cut,color,clarity,depth,table,x,y,z,price
23260,2.11,Ideal,I,VS2,62.2,55,8.2,8.26,5.12,17712
23261,0.53,Premium,G,VVS2,60.8,58,5.25,5.18,3.17,1914
23262,0.31,Premium,F,VS2,61.2,58,4.37,4.35,2.67,802
23263,0.34,Very Good,E,VS2,62.8,58,4.43,4.45,2.79,745
23264,0.59,Ideal,G,SI1,61.5,57,5.36,5.4,3.31,1437
23265,0.4,Ideal,G,VS1,62.3,57,4.73,4.68,2.93,1050
23266,1.3,Premium,I,VS1,62.2,59,6.91,6.97,4.32,6806
23267,0.38,Premium,I,SI2,,59,4.69,4.71,2.82,500
23268,0.47,Ideal,D,VS2,61.9,56,4.99,5.03,3.1,1319
23269,0.72,Premium,F,VS2,60.8,58,5.78,5.74,3.5,2530
23270,0.71,Very Good,G,SI1,60,59,5.76,5.8,3.47,2711
23271,0.31,Premium,H,SI1,62.4,60,4.34,4.32,2.7,573
23272,0.32,Ideal,E,VVS2,62.3,56,4.37,4.4,2.73,842
23273,1.17,Ideal,G,VS1,59.4,57,6.93,6.87,4.1,7155
23274,0.92,Very Good,D,SI2,63.7,57,6.12,6.21,3.93,3707
23275,0.91,Good,E,I1,57.7,63,6.3,6.35,3.65,2225
23276,0.7,Very Good,I,VS2,63,60,5.59,5.62,3.53,1867
23277,1.04,Premium,G,VS1,61.5,61,6.56,6.51,4.02,6814
23278,2.06,Ideal,F,SI2,62.7,57,8.19,8.09,5.1,15970
23279,0.32,Ideal,E,IF,61.9,55,4.38,4.41,2.72,1018
23280,0.33,Ideal,H,VVS1,,55,4.4,4.44,2.75,752
23281,0.75,Ideal,E,VS1,61.8,55,5.85,5.87,3.62,3086
23282,0.44,Good,F,SI2,56.6,63,5.11,5.06,2.88,974
23283,1.55,Premium,H,SI2,62,56,7.41,7.37,4.58,7319
23284,0.73,Ideal,I,VS2,61.9,56,5.77,5.8,3.59,2686
23285,0.41,Ideal,F,IF,61.9,56,4.78,4.81,2.97,1439
23286,0.72,Good,F,SI1,60.4,61,5.75,5.8,3.49,2446
23287,0.32,Very Good,I,SI2,63.4,56,4.37,4.34,2.76,480
23288,0.39,Ideal,F,IF,61,56,4.72,4.75,2.89,1377
23289,0.31,Premium,H,VS2,59.7,61,4.42,4.39,2.63,628
23290,1.25,Ideal,G,IF,60.6,57,6.97,6.99,4.23,11705
23291,1.04,Ideal,F,SI1,61.3,55,6.51,6.53,4,5321
23292,0.61,Ideal,D,VVS2,62.4,58,5.38,5.42,3.37,3036
23293,0.33,Ideal,H,VS1,61.8,56,4.41,4.46,2.74,579
23294,1.2,Ideal,D,SI2,61.7,56,6.81,6.88,4.22,6619
23295,0.51,Ideal,E,SI1,61.1,56,5.17,5.2,3.17,1343
23296,0.99,Fair,H,VS2,71.6,57,5.94,5.8,4.2,3593
23297,0.31,Ideal,H,VS1,61.3,55,4.36,4.41,2.69,717
23298,1.35,Ideal,H,SI2,60,57,7.19,7.15,4.3,5670
23299,0.72,Ideal,H,VVS2,60.9,56,5.78,5.84,3.54,3475
23300,0.31,Very Good,E,SI1,63.2,59,4.31,4.24,2.7,698
23301,0.23,Very Good,E,VVS2,,61,4.01,4.04,2.39,505
23302,1.28,Premium,I,SI1,59.4,61,7.11,7.04,4.2,3942
23303,0.3,Good,F,SI2,63.5,57,4.22,4.25,2.69,394
23304,1.21,Premium,D,VVS1,60.1,59,6.96,6.88,4.16,17192
23305,0.31,Ideal,G,IF,61.5,54,4.4,4.41,2.71,871
23306,0.55,Ideal,F,VS2,60.9,56,5.3,5.34,3.24,1709
23307,0.62,Ideal,D,SI1,61.6,55,5.49,5.51,3.39,1934
23308,0.76,Premium,E,SI1,58.3,62,6.12,5.95,3.52,2937
23309,0.91,Fair,F,I1,67,62,5.97,5.89,3.98,1570
23310,1.03,Ideal,H,SI1,61,55,6.56,6.59,4.01,4759
23311,0.37,Ideal,F,VVS2,61.1,56,4.62,4.65,2.83,987
23312,1.18,Ideal,E,VVS2,61.6,58,6.78,6.82,4.19,11184
23313,0.78,Ideal,H,SI2,61.6,54,5.94,5.88,3.64,2332
23314,0.71,Very Good,E,SI2,62.2,58,5.68,5.74,3.55,2238
23315,1,Ideal,F,SI2,62.4,57,6.37,6.42,3.99,5798
23316,0.32,Very Good,I,VS2,63.2,56,4.38,4.32,2.75,576
23317,0.33,Ideal,F,VS2,62,54.2,4.42,4.45,2.75,660
23318,2.15,Fair,J,I1,65.5,57,8.01,7.95,5.23,5430
23319,0.32,Ideal,G,SI2,63,56,4.35,4.32,2.73,540
23320,1.84,Premium,H,SI2,61,58,7.97,7.87,4.81,7922
23321,0.3,Ideal,E,VVS1,62.1,57,4.27,4.29,2.66,862
23322,0.72,Premium,G,SI1,61.3,56,5.79,5.76,3.54,2316
23323,0.4,Ideal,G,VVS1,61.8,56,4.72,4.75,2.92,1097
23324,0.25,Ideal,F,VS1,61.8,57,4.07,4.09,2.52,436
23325,0.31,Ideal,D,SI1,61.5,56,4.33,4.35,2.67,571
23326,0.7,Good,F,VS1,64,56,5.6,5.65,3.6,2401
23327,0.38,Very Good,G,SI1,62,54.8,4.64,4.67,2.89,755
23328,0.34,Premium,D,SI1,62.4,58,4.42,4.46,2.77,626
23329,1.55,Ideal,J,SI2,62,56,7.42,7.38,4.59,6805
23330,0.31,Ideal,E,VS2,61.6,57,4.38,4.35,2.69,872
23331,0.71,Ideal,H,SI2,62.1,56,5.76,5.71,3.56,2086
23332,0.91,Very Good,F,SI1,60.4,59,6.22,6.26,3.77,4437
23333,0.54,Very Good,I,VS2,62.3,56,5.17,5.22,3.24,1317
23334,1.51,Premium,J,VVS2,62.9,58,7.33,7.21,4.57,8930
23335,0.3,Ideal,F,VS2,62.3,53.5,4.27,4.32,2.68,601
23336,0.7,Ideal,I,VS2,62.5,56,5.66,5.7,3.55,2232
23337,0.51,Ideal,E,SI2,61,56,5.16,5.2,3.16,1098
23338,0.9,Very Good,F,SI1,61.7,60,6.16,6.22,3.82,3950
23339,0.3,Very Good,E,VVS2,61.3,59,4.3,4.32,2.64,789
23340,0.71,Ideal,E,SI1,62,56,5.72,5.77,3.56,2308
23341,0.91,Very Good,H,VS1,59.4,63,6.32,6.28,3.74,4670
23342,0.3,Ideal,F,IF,62.2,56,4.31,4.34,2.69,886
23343,0.3,Ideal,G,IF,,55,4.33,4.35,2.68,813
23344,0.31,Ideal,D,SI1,62.6,57,4.3,4.32,2.7,571
23345,0.57,Good,E,SI2,58.5,61,5.4,5.43,3.17,1214
23346,0.9,Ideal,H,VS1,62.2,58,6.14,6.17,3.83,4428
23347,0.32,Ideal,F,VS1,61.9,56,4.4,4.36,2.71,900
23348,1.04,Ideal,G,SI2,62,56,6.52,6.49,4.03,4752
23349,0.59,Very Good,J,VS2,61.9,58,5.35,5.38,3.32,1287
23350,0.3,Premium,F,SI2,61.3,58,4.33,4.28,2.64,506
23351,1.1,Very Good,F,I1,59.8,61,6.65,6.7,3.99,3678
23352,0.5,Fair,D,VS2,66.9,57,4.95,4.83,3.27,1431
23353,2.29,Premium,I,VS2,60.8,60,8.47,8.5,5.16,18653
23354,0.53,Premium,E,SI1,62.3,60,5.27,5.17,3.25,1307
23355,0.71,Good,J,VS2,63.8,58,5.61,5.58,3.57,1774
23356,0.32,Ideal,D,VS2,61.8,57,4.36,4.35,2.69,972
23357,0.7,Good,I,VS2,63.9,65,5.6,5.56,3.56,2268
23358,0.56,Ideal,G,VVS2,60.7,56,5.33,5.32,3.23,2167
23359,0.7,Fair,G,VS1,56.2,65,5.93,5.88,3.32,2384
23360,0.7,Very Good,H,SI1,,56,5.72,5.76,3.51,2548
23361,0.74,Very Good,E,SI1,60,57,5.85,5.89,3.52,2839
23362,1.2,Very Good,E,SI1,61.8,56,6.75,6.82,4.19,6534
23363,1.8,Premium,I,SI1,61.9,60,7.78,7.74,4.8,11948
23364,1.01,Good,D,IF,63.2,59,6.34,6.38,4.02,15081
23365,1.51,Very Good,H,VVS2,63.1,56,7.33,7.28,4.61,9332
23366,1.65,Ideal,G,VS2,62.2,55,7.6,7.57,4.72,9425
23367,1.7,Very Good,H,VS2,61.8,59,7.58,7.66,4.71,12257
23368,1.01,Very Good,H,SI1,63.4,58,6.38,6.34,4.03,4642
23369,0.54,Ideal,H,VS1,61.9,56,5.24,5.2,3.23,1637
23370,0.42,Very Good,F,VS1,59.9,61,4.84,4.88,2.91,1031
23371,0.31,Premium,H,SI1,62.4,57,4.35,4.31,2.7,558
23372,0.7,Ideal,I,VVS1,61.4,55,5.7,5.76,3.52,2489
23373,1.51,Premium,H,VS1,61,60,7.34,7.29,4.46,11263
23374,0.56,Very Good,E,VS2,62.1,57,5.27,5.3,3.28,1819
23375,0.3,Ideal,D,SI1,61.9,54,4.32,4.34,2.68,552
23376,0.41,Ideal,F,VVS1,62.3,57,4.73,4.77,2.96,1295
23377,0.5,Ideal,E,VS2,62.1,57,5.1,5.05,3.15,1629
23378,0.4,Fair,G,SI1,59.9,67,4.81,4.77,2.87,960
23379,1.01,Ideal,F,SI2,62.4,56,6.44,6.38,4,3733
23380,0.58,Premium,F,VS1,61.1,59,5.39,5.35,3.28,2668
23381,1.51,Good,D,VS2,59.8,65,7.36,7.43,4.42,12709
23382,0.42,Premium,G,SI1,61.6,61,4.82,4.79,2.96,882
23383,1.3,Very Good,I,VS2,61.8,56,6.98,7.04,4.33,7087
23384,0.9,Good,F,SI1,61.8,63,6.21,6.18,3.83,4241
23385,0.9,Good,G,SI1,63.1,59,6.11,6.15,3.87,3734
23386,0.3,Ideal,E,VS2,62.1,55,4.33,4.3,2.68,844
23387,0.32,Ideal,G,VS2,62,57,4.4,4.37,2.72,720
23388,1.02,Very Good,G,VVS1,62.1,59,6.36,6.39,3.96,7861
23389,1.24,Premium,F,SI2,62.8,60,6.84,6.82,4.29,5583
23390,1,Good,G,VS2,63.7,59,6.38,6.33,4.05,5645
23391,1.01,Premium,F,SI2,58.3,58,6.56,6.55,3.82,3897
23392,1.12,Ideal,F,VVS2,61.4,57,6.66,6.69,4.1,9461
23393,0.3,Good,H,VVS2,63.4,57,4.21,4.24,2.68,605
23394,0.32,Premium,G,SI2,61,59,4.42,4.36,2.68,540
23395,0.3,Ideal,H,VS2,60.9,58,4.29,4.32,2.62,491
23396,0.3,Premium,H,VS2,62.7,59,4.26,4.22,2.66,608
23397,1.51,Ideal,G,SI2,62.3,56,7.31,7.37,4.57,9391
23398,1.52,Very Good,I,VS1,62.9,59.9,7.27,7.31,4.59,10032
23399,0.9,Good,I,VS1,62.8,57,6.07,6.16,3.84,3398
23400,0.61,Good,F,VS1,60.6,60.3,5.46,5.51,3.32,2120
23401,0.35,Premium,F,VS2,61.8,58,4.48,4.52,2.78,706
23402,0.53,Ideal,E,VS2,62,55,5.17,5.21,3.22,1607
23403,1.59,Premium,H,SI2,62.6,59,7.42,7.4,4.64,9385
23404,0.37,Premium,E,SI2,59.5,61,4.7,4.68,2.79,666
23405,0.92,Premium,F,SI2,61.8,58,6.19,6.23,3.84,3854
23406,0.36,Ideal,D,SI1,62,54,4.58,4.61,2.85,626
23407,0.35,Ideal,E,VVS2,61,57,4.54,4.58,2.78,849
23408,0.85,Very Good,D,VS2,61.8,56,6.06,6.08,3.75,4211
23409,2.38,Premium,J,VS2,62.1,58,8.54,8.49,5.29,18559
23410,0.54,Ideal,D,SI1,62.6,55,5.23,5.19,3.26,1715
23411,0.32,Ideal,E,VVS1,61.6,56,4.41,4.42,2.72,954
23412,0.31,Premium,H,VVS2,61.2,59,4.34,4.38,2.67,625
23413,1.24,Ideal,G,SI1,60.5,60,6.97,6.91,4.2,6994
23414,0.32,Good,F,SI2,63.1,56,4.34,4.38,2.75,421
23415,1.13,Ideal,G,VS2,61.6,57,6.68,6.7,4.12,7159
23416,1.04,Ideal,F,VVS2,61.2,57,6.5,6.53,3.99,9005
23417,0.31,Premium,E,SI1,62.7,58,4.33,4.31,2.71,698
23418,0.4,Ideal,H,VVS2,60.8,55,4.82,4.79,2.92,1125
23419,0.42,Premium,E,VS2,60.9,59,4.81,4.85,2.94,958
23420,0.32,Very Good,E,VS2,62.8,54,4.35,4.38,2.74,702
23421,1.17,Ideal,I,SI2,61.8,54,6.78,6.82,4.2,4999
23422,1.31,Premium,H,VS2,61.4,59,7.01,6.96,4.29,7550
23423,0.36,Very Good,E,VS2,59.8,62,4.56,4.61,2.74,789
23424,0.3,Very Good,E,SI1,62.9,56,4.25,4.3,2.69,526
23425,0.35,Ideal,D,SI1,62.3,55,4.56,4.52,2.83,827
23426,1.71,Very Good,F,SI1,63.3,53,7.54,7.59,4.79,13152
23427,0.33,Ideal,E,VS2,62.3,57,4.43,4.37,2.74,928
23428,0.31,Ideal,D,VS2,61,54,4.38,4.44,2.69,656
23429,0.33,Premium,H,VS1,62.4,60,4.39,4.42,2.75,540
23430,1.01,Very Good,J,VS2,63.3,54,6.42,6.34,4.04,3620
23431,0.43,Very Good,I,VVS2,62.8,58,4.8,4.82,3.02,850
23432,0.91,Premium,H,VS2,61.8,60,6.22,6.18,3.83,4238
23433,0.53,Very Good,G,SI1,63.4,54,5.09,5.13,3.24,1161
23434,0.8,Very Good,E,SI1,62.9,60,5.87,5.89,3.7,3146
23435,0.52,Very Good,F,SI1,61.9,58,5.1,5.15,3.17,1298
23436,0.51,Ideal,G,VVS1,62.3,55,5.1,5.14,3.19,2005
23437,1,Fair,E,SI1,57.4,61,6.53,6.63,3.78,4844
23438,0.3,Ideal,G,SI1,62.2,55,4.27,4.32,2.67,422
23439,1.01,Premium,H,VS1,61.1,58,6.45,6.48,3.95,5416
23440,0.51,Ideal,G,VVS1,60.5,59,5.16,5.19,3.13,1893
23441,0.36,Very Good,E,SI1,63.5,58,4.46,4.49,2.84,593
23442,0.3,Ideal,F,VS1,61,56,4.35,4.37,2.66,570
23443,0.3,Premium,H,SI1,61.3,58,4.33,4.29,2.64,540
23444,1,Good,E,SI1,57.6,65,6.47,6.44,3.72,3696
23445,1.23,Premium,D,VS2,59.3,59,7.03,6.96,4.15,9836
23446,0.4,Very Good,D,SI2,61.6,59,4.68,4.74,2.9,666
23447,0.5,Premium,E,VS2,58.1,61,5.23,5.17,3.02,1420
23448,1.2,Good,G,VS1,62.8,59,6.64,6.7,4.19,8442
23449,0.36,Ideal,F,SI1,61.5,56,4.62,4.59,2.83,770
23450,0.73,Good,F,VVS2,59.5,61,5.8,5.83,3.46,3616
23451,0.72,Very Good,G,SI2,60.6,57,5.79,5.86,3.53,2114
23452,1.05,Very Good,E,SI2,62.3,56,6.47,6.54,4.05,4851
23453,0.3,Ideal,G,IF,62.3,54,4.32,4.35,2.7,863
23454,0.35,Ideal,G,VS1,61.1,56,4.55,4.58,2.79,923
23455,1.76,Premium,E,SI2,62.1,58,7.7,7.62,4.74,9580
23456,0.51,Very Good,E,SI1,60.3,63,5.13,5.06,3.07,1340
23457,0.4,Ideal,H,VS2,61.4,55,4.76,4.78,2.93,725
23458,1.7,Premium,H,SI1,61.8,61,7.59,7.52,4.67,11848
23459,2.66,Good,H,SI2,63.8,57,8.71,8.65,5.54,16239
23460,0.97,Premium,H,SI1,61.9,60,6.37,6.3,3.92,4172
23461,2.01,Ideal,H,VS1,61.9,57,8.15,8.05,5.01,17983
23462,0.59,Ideal,D,SI1,61.6,57,5.41,5.44,3.34,1743
23463,0.45,Very Good,G,SI2,59.7,61,4.95,5,2.97,764
23464,1.03,Premium,H,SI1,61.8,58,6.47,6.41,3.98,3945
23465,0.51,Premium,F,VVS1,62.6,57,5.1,5.06,3.18,2341
23466,1.57,Premium,H,VVS2,62.1,56,7.47,7.43,4.63,12098
23467,0.38,Ideal,E,VVS2,59.9,61,4.71,4.74,2.83,1008
23468,1.02,Premium,I,SI1,60.2,60,6.45,6.39,3.87,3713
23469,0.4,Good,F,I1,63.3,60.4,4.64,4.68,2.95,491
23470,0.31,Premium,I,VS2,61.1,58,4.38,4.36,2.67,558
23471,1.29,Ideal,I,SI2,61.9,57,6.99,7.04,4.34,6097
23472,0.3,Very Good,H,VVS1,63,56,4.24,4.27,2.68,684
23473,0.24,Very Good,D,VVS2,60.6,59,4,4.02,2.43,552
23474,0.54,Ideal,D,VVS2,61.3,56,5.22,5.26,3.21,2671
23475,0.51,Ideal,D,VS2,61.2,55,5.13,5.17,3.15,1787
23476,0.31,Premium,E,VS2,60.3,58,4.42,4.37,2.65,872
23477,0.31,Ideal,G,VVS2,61.8,56,4.37,4.4,2.71,687
23478,0.54,Ideal,E,SI2,60.4,57,5.27,5.3,3.19,1266
23479,0.31,Premium,D,VS1,59.6,58,4.38,4.41,2.62,683
23480,0.41,Ideal,G,VS2,62.4,55,4.73,4.76,2.96,827
23481,0.74,Very Good,G,SI2,62.8,59,5.71,5.76,3.6,2262
23482,0.31,Good,G,VVS1,63.5,57,4.3,4.33,2.74,816
23483,0.28,Ideal,H,VS1,62.1,55,4.17,4.21,2.6,476
23484,0.9,Ideal,F,SI2,61.5,56,6.24,6.18,3.82,4198
23485,0.4,Premium,G,VVS2,59.7,58,4.78,4.8,2.86,982
23486,1.51,Very Good,G,SI1,63.1,56,7.27,7.22,4.57,7585
23487,1.13,Premium,I,VS1,62.2,58,6.68,6.63,4.14,5316
23488,0.42,Ideal,F,VS1,60.6,56,4.87,4.83,2.94,985
23489,0.71,Ideal,F,VS1,61.8,55,5.71,5.73,3.54,3710
23490,1.22,Ideal,F,VS1,61.5,56,6.84,6.89,4.22,9581
23491,0.38,Very Good,F,VS2,59.7,57,4.73,4.79,2.84,752
23492,0.32,Premium,D,VVS1,62,60,4.4,4.37,2.72,973
23493,0.37,Ideal,G,VS2,60.8,57,4.66,4.61,2.82,833
23494,1,Fair,I,I1,66.9,57,6.15,6.03,4.09,1997
23495,0.5,Ideal,G,VVS1,62.7,57,5.1,5.07,3.19,2070
23496,1.1,Ideal,H,VS1,61.7,56,6.61,6.65,4.09,6630
23497,0.55,Ideal,E,SI1,61.7,56,5.24,5.29,3.25,1551
23498,0.24,Very Good,D,VVS1,61.9,54,3.99,4.02,2.48,492
23499,0.4,Ideal,J,VVS1,61.9,56,4.74,4.79,2.95,1136
23500,0.44,Ideal,H,SI1,60.9,57,4.92,4.9,2.99,1069
23501,0.38,Very Good,D,VS2,63.1,55,4.6,4.59,2.9,1005
23502,0.53,Good,F,VVS2,62.5,65,5.11,5.17,3.21,2281
23503,0.42,Good,F,SI1,63.4,56,4.76,4.8,3.03,722
23504,1.07,Premium,G,SI2,62.2,58,6.56,6.49,4.06,3545
23505,1.02,Good,E,SI2,64.2,59,6.26,6.2,4,4414
23506,0.92,Premium,F,SI1,62.2,59,6.21,6.14,3.84,4194
23507,1.21,Very Good,I,VS2,62,57,6.78,6.83,4.22,5931
23508,0.73,Ideal,G,VS2,60.2,55,5.85,5.9,3.54,3389
23509,1.22,Very Good,I,SI2,62.9,56,6.79,6.84,4.29,5072
23510,0.53,Premium,D,VS2,60.4,58,5.26,5.23,3.17,1956
23511,1.15,Premium,E,SI2,61.7,60,6.78,6.7,4.16,4328
23512,0.31,Premium,E,VS1,58.9,59,4.5,4.47,2.64,930
23513,0.75,Ideal,I,VS2,60.4,59,5.86,5.9,3.55,2680
23514,0.32,Premium,E,SI1,62.3,58,4.37,4.4,2.73,561
23515,1.33,Ideal,G,VVS2,62.6,57,7.04,6.99,4.39,12209
23516,0.7,Premium,F,SI1,61.9,59,5.69,5.71,3.53,2401
23517,0.44,Very Good,F,SI1,62.8,59,4.88,4.91,3.07,829
23518,0.9,Premium,G,VVS2,63,58,6.15,6.07,3.85,4486
23519,0.32,Ideal,E,VS2,61.7,56,4.39,4.43,2.72,639
23520,0.5,Premium,F,VS2,60.7,58,5.16,5.12,3.12,1654
23521,0.9,Premium,E,SI1,60.8,59,6.19,6.24,3.78,4463
23522,0.54,Ideal,D,VVS1,61.4,58,5.28,5.25,3.23,3139
23523,1.26,Premium,F,SI2,61.3,58,6.99,6.91,4.26,6657
23524,0.54,Ideal,H,VVS1,61.2,57,5.21,5.25,3.2,1723
23525,1.31,Ideal,G,VS1,61.5,57,7.02,7.06,4.33,9891
23526,1,Good,E,VS2,63.8,58,6.31,6.19,3.99,6272
23527,0.29,Ideal,J,VS1,61.8,56,4.23,4.26,2.62,435
23528,0.54,Ideal,E,SI2,60.4,57,5.33,5.27,3.2,1340
23529,1.5,Very Good,E,SI2,60.1,60,7.35,7.42,4.44,9281
23530,0.5,Ideal,H,VS1,61.4,54,5.13,5.16,3.16,1370
23531,1.25,Ideal,H,SI2,61.2,57,6.89,6.93,4.23,5706
23532,1.1,Premium,D,SI2,62.4,58,6.6,6.57,4.11,4725
23533,1.6,Premium,G,VVS2,60.6,60,7.57,7.51,4.57,16215
23534,1.17,Good,J,SI1,63.9,55,6.66,6.73,4.28,4054
23535,1.02,Ideal,G,SI1,60.3,56,6.57,6.54,3.95,4708
23536,0.9,Very Good,G,VS2,62.5,57,6.12,6.14,3.83,4600
23537,1.56,Ideal,G,SI1,61.2,56,7.49,7.51,4.59,11522
23538,1.69,Ideal,I,VS2,,56,7.74,7.77,4.69,13645
23539,1.01,Ideal,I,SI1,60.2,59,6.54,6.49,3.92,4241
23540,1.16,Ideal,G,IF,62,57,6.73,6.7,4.16,10082
23541,0.91,Good,D,SI1,64,58,6.09,6.06,3.89,3730
23542,0.53,Good,E,VVS2,63.4,61,5.11,5.18,3.26,2582
23543,0.42,Ideal,D,VVS1,62.8,56,4.8,4.76,3,1621
23544,0.5,Ideal,H,SI1,61.3,56,5.12,5.16,3.15,1666
23545,0.36,Ideal,G,VVS2,61.8,55,4.57,4.62,2.84,888
23546,0.46,Premium,G,VS1,62.8,57,4.92,4.83,3.06,1087
23547,1.67,Very Good,H,SI1,59.4,61,7.73,7.78,4.61,11146
23548,0.37,Very Good,E,VVS2,59.7,61,4.67,4.71,2.8,844
23549,1.57,Ideal,E,VS2,62.3,57,7.39,7.44,4.62,16570
23550,0.73,Ideal,E,VS2,61.7,57,5.75,5.78,3.55,3470
23551,0.32,Ideal,H,VVS1,61.6,56,4.41,4.39,2.71,936
23552,0.51,Good,G,VVS2,,56,5.27,5.35,3.06,1885
23553,0.74,Ideal,H,VS2,62.2,55,5.83,5.81,3.62,3178
23554,0.56,Ideal,D,VS2,61.4,57,5.36,5.32,3.28,2066
23555,2.01,Fair,G,SI1,70.6,64,7.43,6.64,4.69,18574
23556,0.8,Very Good,F,VS1,63.6,57,5.82,5.91,3.73,3559
23557,1.56,Ideal,I,VS1,61.2,59,7.43,7.5,4.57,10399
23558,0.36,Premium,D,SI1,61.5,59,4.55,4.52,2.79,851
23559,0.3,Ideal,F,VS1,62.4,56,4.3,4.32,2.68,673
23560,0.9,Good,F,VS2,59.8,61,6.18,6.22,3.71,4253
23561,0.4,Ideal,E,VS1,62.2,55,4.76,4.72,2.95,1125
23562,1,Good,F,SI2,64.1,58,6.35,6.26,4.04,3799
23563,1.27,Premium,F,VS1,60.3,58,7.06,7.04,4.25,10028
23564,0.51,Ideal,G,VS1,62.1,55,5.14,5.17,3.2,1656
23565,1.5,Premium,F,SI2,58.5,60,7.52,7.48,4.39,7644
23566,1.2,Very Good,D,SI2,63.2,60,6.65,6.54,4.17,5174
23567,0.71,Ideal,E,VS1,62.7,57,5.66,5.69,3.56,3238
23568,0.28,Very Good,H,VVS2,62.4,54,4.2,4.23,2.63,450
23569,1.26,Ideal,G,SI1,59.6,57,7.08,7.04,4.21,6738
23570,0.8,Ideal,H,VS2,62.1,54,5.96,5.99,3.71,3030
23571,1.61,Premium,H,SI1,60.8,56,7.61,7.58,4.62,11169
23572,0.7,Very Good,G,VS2,62.5,54,5.63,5.69,3.54,2562
23573,0.54,Ideal,G,VVS2,61.8,56,5.23,5.25,3.24,1985
23574,1.01,Premium,E,VS1,62.9,61,6.39,6.33,4,7964
23575,0.27,Ideal,F,VS2,60.3,56,4.21,4.25,2.55,470
23576,0.31,Very Good,G,VVS1,58.8,59,4.44,4.47,2.62,778
23577,0.43,Ideal,G,VVS2,60.9,57,4.86,4.89,2.97,1408
23578,0.7,Fair,D,SI2,67.8,58,5.51,5.44,3.71,1770
23579,2.02,Premium,H,SI1,63,60,7.85,7.79,4.93,13453
23580,0.5,Ideal,H,SI1,62.2,57,5.07,5.09,3.16,1140
23581,0.92,Good,D,SI1,63.6,57,6.14,6.09,3.89,4086
23582,1.5,Very Good,H,VS2,63.2,58,7.26,7.21,4.57,7484
23583,0.4,Very Good,D,VS2,62.4,60,4.66,4.67,2.91,845
23584,0.24,Ideal,G,VVS1,62,56,3.97,4.01,2.47,559
23585,0.74,Very Good,G,SI2,63,56,5.75,5.77,3.63,2277
23586,0.34,Ideal,F,VS2,60.8,57,4.51,4.54,2.75,699
23587,0.44,Ideal,D,VS1,61.6,56,4.92,4.85,3.01,1294
23588,0.4,Ideal,E,VVS2,61.5,55,4.79,4.77,2.94,1056
23589,1.09,Ideal,H,SI1,62.4,55,6.68,6.59,4.14,4871
23590,0.58,Premium,D,SI1,60.2,58,5.46,5.37,3.26,1879
23591,1.1,Very Good,E,VS2,61.9,55,6.61,6.67,4.11,6776
23592,0.71,Fair,D,SI1,65.1,59,5.59,5.56,3.63,2352
23593,1.02,Ideal,I,SI1,61.9,55,6.43,6.46,3.99,3983
23594,0.9,Ideal,I,SI1,62.3,57,6.12,6.15,3.82,3455
23595,1.05,Premium,J,VS2,59.4,62,6.66,6.58,3.93,3593
23596,1.5,Ideal,I,VS1,62,53,7.4,7.35,4.57,9618
23597,1.6,Premium,H,SI1,62.1,60,7.54,7.49,4.66,9017
23598,1,Very Good,H,SI2,63.7,58,6.31,6.35,4.03,4395
23599,1,Very Good,H,SI2,,58,6.27,6.36,3.95,4042
23600,0.32,Ideal,D,SI1,61.3,55,4.39,4.42,2.7,589
23601,1.07,Very Good,H,SI1,62.3,57,6.53,6.64,4.1,5752
23602,0.38,Ideal,F,SI2,62,55,4.67,4.69,2.9,568
23603,0.31,Ideal,D,VS2,61.9,56,4.38,4.37,2.71,942
23604,0.37,Very Good,G,IF,61.8,56,4.6,4.64,2.85,1003
23605,2.03,Ideal,I,VS2,59.9,60,8.17,8.27,4.92,15826
23606,0.33,Ideal,E,VVS2,61.8,56,4.44,4.46,2.75,891
23607,0.71,Ideal,F,VVS2,61.6,54,5.76,5.79,3.56,4167
23608,1.24,Very Good,J,VS1,59.1,62,7.06,7.04,4.17,5427
23609,0.59,Ideal,F,VVS2,62,54,5.36,5.38,3.33,2679
23610,0.72,Premium,J,VS2,61.7,58,5.67,5.77,3.53,1941
23611,0.73,Ideal,H,VS2,61,56,5.83,5.88,3.57,3164
23612,0.41,Ideal,E,SI1,62.4,55,4.78,4.74,2.97,969
23613,1.54,Premium,H,I1,62,60,7.4,7.32,4.56,5071
23614,0.74,Premium,F,VS2,61.7,58,5.85,5.78,3.59,2805
23615,2.48,Very Good,I,SI2,63,62,8.58,8.62,5.42,17448
23616,1.01,Good,F,SI1,63.7,57,6.4,6.35,4.06,4989
23617,0.3,Good,H,SI1,63.7,56,4.2,4.22,2.68,421
23618,1.24,Fair,H,SI2,65,54,6.76,6.73,4.38,5208
23619,2.61,Ideal,J,SI2,64.6,55,8.61,8.57,5.55,17209
23620,0.9,Very Good,F,SI1,63.7,58,6.05,6.1,3.87,3950
23621,0.74,Premium,E,VS2,62.7,58,5.72,5.77,3.6,3285
23622,0.31,Ideal,H,SI2,61.1,56,4.4,4.42,2.69,421
23623,1.01,Premium,F,VS2,61.1,59,6.44,6.35,3.91,6097
23624,1.01,Ideal,H,SI1,62.9,55,6.35,6.4,4.01,4773
23625,0.3,Ideal,F,IF,61.8,58,4.27,4.3,2.65,886
23626,2.18,Very Good,J,SI1,62.9,59,8.21,8.25,5.18,13812
